customer_external_id,source_type,tier,content,external_reference_id
CUST-1354,nps_survey,Enterprise,Solicito la baja definitiva de nuestros 50 accesos de equipo por caídas continuas. (Ref: #1553),EVT-0001553
CUST-1355,chat,Enterprise,La junta directiva autorizó rescindir el contrato inmediatamente debido a los fallos en producción. (Ref: #1554),EVT-0001554
CUST-1356,review,Enterprise,"Fantástico servicio, me encanta pagar el doble por un software que se congela todo el día y no deja exportar datos. (Ref: #1555)",EVT-0001555
CUST-1357,support_ticket,Enterprise,"Genios absolutos, cobraron el triple en la factura de este mes y borraron los accesos de auditoría. (Ref: #1556)",EVT-0001556
CUST-1358,chat,Pro,Una maravilla su plataforma... borró la base de datos y nadie responde en el chat. (Ref: #1557),EVT-0001557
CUST-1359,review,Standard,"Hermoso soporte, 3 días esperando respuesta para que me digan que reinicie la máquina. (Ref: #1558)",EVT-0001558
CUST-1360,support_ticket,Pro,La API devuelve error 500 intermitente cada vez que enviamos más de 100 consultas por minuto. (Ref: #1559),EVT-0001559
CUST-1361,chat,Standard,No me llega el correo de verificación para restablecer la contraseña. (Ref: #1560),EVT-0001560
CUST-1362,support_ticket,Standard,El botón de descargar reportes en formato PDF y Excel no responde en el navegador. (Ref: #1561),EVT-0001561
CUST-1363,support_ticket,Pro,Llevamos más de 48 horas esperando respuesta al ticket de soporte urgente. (Ref: #1562),EVT-0001562
CUST-1364,chat,Enterprise,La latencia de sincronización empeoró drásticamente después del último despliegue. (Ref: #1563),EVT-0001563
CUST-1365,support_ticket,Standard,Inconsistencia en los totales facturados durante el cierre del mes anterior. (Ref: #1564),EVT-0001564
CUST-1366,nps_survey,Enterprise,"Excelente herramienta, optimizó el tiempo de nuestro equipo comercial de forma notable. (Ref: #1565)",EVT-0001565
CUST-1367,review,Standard,"Muy fácil de usar, la interfaz es moderna y muy intuitiva. (Ref: #1566)",EVT-0001566
CUST-1368,chat,Pro,"Muchas gracias por solucionar nuestro inconveniente en menos de 10 minutos, gran atención. (Ref: #1567)",EVT-0001567
CUST-1369,nps_survey,Pro,"Plataforma 100% recomendada para gestión corporativa, gran rendimiento y soporte. (Ref: #1568)",EVT-0001568
CUST-1370,review,Enterprise,Todo perfecto con el proceso de onboarding y la integración de webhooks. (Ref: #1569),EVT-0001569
CUST-1371,chat,Standard,¿Dónde puedo consultar la documentación técnica sobre la integración con Webhooks? (Ref: #1570),EVT-0001570
CUST-1372,support_ticket,Pro,Solicitud de información sobre los nuevos planes comerciales y límites de consumo de API. (Ref: #1571),EVT-0001571
CUST-1373,chat,Standard,"Buenas tardes, quería consultar sobre las opciones de pago mediante transferencia bancaria. (Ref: #1572)",EVT-0001572
CUST-1374,nps_survey,Standard,El sistema cumple con lo esperado para nuestras necesidades actuales. (Ref: #1573),EVT-0001573
CUST-1375,chat,Pro,¿Tienen previsto agregar soporte para exportación directa a BigQuery en el próximo release? (Ref: #1574),EVT-0001574
CUST-1376,support_ticket,Enterprise,El tiempo de inactividad de la base de datos superó el SLA pactado. Si no resuelven hoy cancelamos el contrato corporativo. (Ref: #1575),EVT-0001575
CUST-1377,review,Enterprise,Exijo la devolución total de la mensualidad; el servicio es inestable y migraremos a otro proveedor este fin de semana. (Ref: #1576),EVT-0001576
CUST-1378,support_ticket,Enterprise,Cobro duplicado en nuestra tarjeta de crédito empresarial y soporte no contesta nuestros correos de alta prioridad. (Ref: #1577),EVT-0001577
CUST-1379,nps_survey,Enterprise,Solicito la baja definitiva de nuestros 50 accesos de equipo por caídas continuas. (Ref: #1578),EVT-0001578
CUST-1380,chat,Enterprise,La junta directiva autorizó rescindir el contrato inmediatamente debido a los fallos en producción. (Ref: #1579),EVT-0001579
CUST-1381,review,Enterprise,"Fantástico servicio, me encanta pagar el doble por un software que se congela todo el día y no deja exportar datos. (Ref: #1580)",EVT-0001580
CUST-1382,support_ticket,Enterprise,"Genios absolutos, cobraron el triple en la factura de este mes y borraron los accesos de auditoría. (Ref: #1581)",EVT-0001581
CUST-1383,chat,Pro,Una maravilla su plataforma... borró la base de datos y nadie responde en el chat. (Ref: #1582),EVT-0001582
CUST-1384,review,Standard,"Hermoso soporte, 3 días esperando respuesta para que me digan que reinicie la máquina. (Ref: #1583)",EVT-0001583
CUST-1385,support_ticket,Pro,La API devuelve error 500 intermitente cada vez que enviamos más de 100 consultas por minuto. (Ref: #1584),EVT-0001584
CUST-1386,chat,Standard,No me llega el correo de verificación para restablecer la contraseña. (Ref: #1585),EVT-0001585
CUST-1387,support_ticket,Standard,El botón de descargar reportes en formato PDF y Excel no responde en el navegador. (Ref: #1586),EVT-0001586
CUST-1388,support_ticket,Pro,Llevamos más de 48 horas esperando respuesta al ticket de soporte urgente. (Ref: #1587),EVT-0001587
CUST-1389,chat,Enterprise,La latencia de sincronización empeoró drásticamente después del último despliegue. (Ref: #1588),EVT-0001588
CUST-1390,support_ticket,Standard,Inconsistencia en los totales facturados durante el cierre del mes anterior. (Ref: #1589),EVT-0001589
CUST-1391,nps_survey,Enterprise,"Excelente herramienta, optimizó el tiempo de nuestro equipo comercial de forma notable. (Ref: #1590)",EVT-0001590
CUST-1392,review,Standard,"Muy fácil de usar, la interfaz es moderna y muy intuitiva. (Ref: #1591)",EVT-0001591
CUST-1393,chat,Pro,"Muchas gracias por solucionar nuestro inconveniente en menos de 10 minutos, gran atención. (Ref: #1592)",EVT-0001592
CUST-1394,nps_survey,Pro,"Plataforma 100% recomendada para gestión corporativa, gran rendimiento y soporte. (Ref: #1593)",EVT-0001593
CUST-1395,review,Enterprise,Todo perfecto con el proceso de onboarding y la integración de webhooks. (Ref: #1594),EVT-0001594
CUST-1396,chat,Standard,¿Dónde puedo consultar la documentación técnica sobre la integración con Webhooks? (Ref: #1595),EVT-0001595
CUST-1397,support_ticket,Pro,Solicitud de información sobre los nuevos planes comerciales y límites de consumo de API. (Ref: #1596),EVT-0001596
CUST-1398,chat,Standard,"Buenas tardes, quería consultar sobre las opciones de pago mediante transferencia bancaria. (Ref: #1597)",EVT-0001597
CUST-1399,nps_survey,Standard,El sistema cumple con lo esperado para nuestras necesidades actuales. (Ref: #1598),EVT-0001598
CUST-1400,chat,Pro,¿Tienen previsto agregar soporte para exportación directa a BigQuery en el próximo release? (Ref: #1599),EVT-0001599
CUST-1401,support_ticket,Enterprise,El tiempo de inactividad de la base de datos superó el SLA pactado. Si no resuelven hoy cancelamos el contrato corporativo. (Ref: #1600),EVT-0001600
CUST-1402,review,Enterprise,Exijo la devolución total de la mensualidad; el servicio es inestable y migraremos a otro proveedor este fin de semana. (Ref: #1601),EVT-0001601
CUST-1403,support_ticket,Enterprise,Cobro duplicado en nuestra tarjeta de crédito empresarial y soporte no contesta nuestros correos de alta prioridad. (Ref: #1602),EVT-0001602
CUST-1404,nps_survey,Enterprise,Solicito la baja definitiva de nuestros 50 accesos de equipo por caídas continuas. (Ref: #1603),EVT-0001603
CUST-1405,chat,Enterprise,La junta directiva autorizó rescindir el contrato inmediatamente debido a los fallos en producción. (Ref: #1604),EVT-0001604
CUST-1406,review,Enterprise,"Fantástico servicio, me encanta pagar el doble por un software que se congela todo el día y no deja exportar datos. (Ref: #1605)",EVT-0001605
CUST-1407,support_ticket,Enterprise,"Genios absolutos, cobraron el triple en la factura de este mes y borraron los accesos de auditoría. (Ref: #1606)",EVT-0001606
CUST-1408,chat,Pro,Una maravilla su plataforma... borró la base de datos y nadie responde en el chat. (Ref: #1607),EVT-0001607
CUST-1409,review,Standard,"Hermoso soporte, 3 días esperando respuesta para que me digan que reinicie la máquina. (Ref: #1608)",EVT-0001608
CUST-1410,support_ticket,Pro,La API devuelve error 500 intermitente cada vez que enviamos más de 100 consultas por minuto. (Ref: #1609),EVT-0001609
CUST-1411,chat,Standard,No me llega el correo de verificación para restablecer la contraseña. (Ref: #1610),EVT-0001610
CUST-1412,support_ticket,Standard,El botón de descargar reportes en formato PDF y Excel no responde en el navegador. (Ref: #1611),EVT-0001611
CUST-1413,support_ticket,Pro,Llevamos más de 48 horas esperando respuesta al ticket de soporte urgente. (Ref: #1612),EVT-0001612
CUST-1414,chat,Enterprise,La latencia de sincronización empeoró drásticamente después del último despliegue. (Ref: #1613),EVT-0001613
CUST-1415,support_ticket,Standard,Inconsistencia en los totales facturados durante el cierre del mes anterior. (Ref: #1614),EVT-0001614
CUST-1416,nps_survey,Enterprise,"Excelente herramienta, optimizó el tiempo de nuestro equipo comercial de forma notable. (Ref: #1615)",EVT-0001615
CUST-1417,review,Standard,"Muy fácil de usar, la interfaz es moderna y muy intuitiva. (Ref: #1616)",EVT-0001616
CUST-1418,chat,Pro,"Muchas gracias por solucionar nuestro inconveniente en menos de 10 minutos, gran atención. (Ref: #1617)",EVT-0001617
CUST-1419,nps_survey,Pro,"Plataforma 100% recomendada para gestión corporativa, gran rendimiento y soporte. (Ref: #1618)",EVT-0001618
CUST-1420,review,Enterprise,Todo perfecto con el proceso de onboarding y la integración de webhooks. (Ref: #1619),EVT-0001619
CUST-1421,chat,Standard,¿Dónde puedo consultar la documentación técnica sobre la integración con Webhooks? (Ref: #1620),EVT-0001620
CUST-1422,support_ticket,Pro,Solicitud de información sobre los nuevos planes comerciales y límites de consumo de API. (Ref: #1621),EVT-0001621
CUST-1423,chat,Standard,"Buenas tardes, quería consultar sobre las opciones de pago mediante transferencia bancaria. (Ref: #1622)",EVT-0001622
CUST-1424,nps_survey,Standard,El sistema cumple con lo esperado para nuestras necesidades actuales. (Ref: #1623),EVT-0001623
CUST-1425,chat,Pro,¿Tienen previsto agregar soporte para exportación directa a BigQuery en el próximo release? (Ref: #1624),EVT-0001624
CUST-1426,support_ticket,Enterprise,El tiempo de inactividad de la base de datos superó el SLA pactado. Si no resuelven hoy cancelamos el contrato corporativo. (Ref: #1625),EVT-0001625
CUST-1427,review,Enterprise,Exijo la devolución total de la mensualidad; el servicio es inestable y migraremos a otro proveedor este fin de semana. (Ref: #1626),EVT-0001626
CUST-1428,support_ticket,Enterprise,Cobro duplicado en nuestra tarjeta de crédito empresarial y soporte no contesta nuestros correos de alta prioridad. (Ref: #1627),EVT-0001627
CUST-1429,nps_survey,Enterprise,Solicito la baja definitiva de nuestros 50 accesos de equipo por caídas continuas. (Ref: #1628),EVT-0001628
CUST-1430,chat,Enterprise,La junta directiva autorizó rescindir el contrato inmediatamente debido a los fallos en producción. (Ref: #1629),EVT-0001629
CUST-1431,review,Enterprise,"Fantástico servicio, me encanta pagar el doble por un software que se congela todo el día y no deja exportar datos. (Ref: #1630)",EVT-0001630
CUST-1432,support_ticket,Enterprise,"Genios absolutos, cobraron el triple en la factura de este mes y borraron los accesos de auditoría. (Ref: #1631)",EVT-0001631
CUST-1433,chat,Pro,Una maravilla su plataforma... borró la base de datos y nadie responde en el chat. (Ref: #1632),EVT-0001632
CUST-1434,review,Standard,"Hermoso soporte, 3 días esperando respuesta para que me digan que reinicie la máquina. (Ref: #1633)",EVT-0001633
CUST-1435,support_ticket,Pro,La API devuelve error 500 intermitente cada vez que enviamos más de 100 consultas por minuto. (Ref: #1634),EVT-0001634
CUST-1436,chat,Standard,No me llega el correo de verificación para restablecer la contraseña. (Ref: #1635),EVT-0001635
CUST-1437,support_ticket,Standard,El botón de descargar reportes en formato PDF y Excel no responde en el navegador. (Ref: #1636),EVT-0001636
CUST-1438,support_ticket,Pro,Llevamos más de 48 horas esperando respuesta al ticket de soporte urgente. (Ref: #1637),EVT-0001637
CUST-1439,chat,Enterprise,La latencia de sincronización empeoró drásticamente después del último despliegue. (Ref: #1638),EVT-0001638
CUST-1440,support_ticket,Standard,Inconsistencia en los totales facturados durante el cierre del mes anterior. (Ref: #1639),EVT-0001639
CUST-1441,nps_survey,Enterprise,"Excelente herramienta, optimizó el tiempo de nuestro equipo comercial de forma notable. (Ref: #1640)",EVT-0001640
CUST-1442,review,Standard,"Muy fácil de usar, la interfaz es moderna y muy intuitiva. (Ref: #1641)",EVT-0001641
CUST-1443,chat,Pro,"Muchas gracias por solucionar nuestro inconveniente en menos de 10 minutos, gran atención. (Ref: #1642)",EVT-0001642
CUST-1444,nps_survey,Pro,"Plataforma 100% recomendada para gestión corporativa, gran rendimiento y soporte. (Ref: #1643)",EVT-0001643
CUST-1445,review,Enterprise,Todo perfecto con el proceso de onboarding y la integración de webhooks. (Ref: #1644),EVT-0001644
CUST-1446,chat,Standard,¿Dónde puedo consultar la documentación técnica sobre la integración con Webhooks? (Ref: #1645),EVT-0001645
CUST-1447,support_ticket,Pro,Solicitud de información sobre los nuevos planes comerciales y límites de consumo de API. (Ref: #1646),EVT-0001646
CUST-1448,chat,Standard,"Buenas tardes, quería consultar sobre las opciones de pago mediante transferencia bancaria. (Ref: #1647)",EVT-0001647
CUST-1449,nps_survey,Standard,El sistema cumple con lo esperado para nuestras necesidades actuales. (Ref: #1648),EVT-0001648
CUST-1450,chat,Pro,¿Tienen previsto agregar soporte para exportación directa a BigQuery en el próximo release? (Ref: #1649),EVT-0001649
CUST-1451,support_ticket,Enterprise,El tiempo de inactividad de la base de datos superó el SLA pactado. Si no resuelven hoy cancelamos el contrato corporativo. (Ref: #1650),EVT-0001650
CUST-1452,review,Enterprise,Exijo la devolución total de la mensualidad; el servicio es inestable y migraremos a otro proveedor este fin de semana. (Ref: #1651),EVT-0001651
CUST-1453,support_ticket,Enterprise,Cobro duplicado en nuestra tarjeta de crédito empresarial y soporte no contesta nuestros correos de alta prioridad. (Ref: #1652),EVT-0001652
CUST-1454,nps_survey,Enterprise,Solicito la baja definitiva de nuestros 50 accesos de equipo por caídas continuas. (Ref: #1653),EVT-0001653
CUST-1455,chat,Enterprise,La junta directiva autorizó rescindir el contrato inmediatamente debido a los fallos en producción. (Ref: #1654),EVT-0001654
CUST-1456,review,Enterprise,"Fantástico servicio, me encanta pagar el doble por un software que se congela todo el día y no deja exportar datos. (Ref: #1655)",EVT-0001655
CUST-1457,support_ticket,Enterprise,"Genios absolutos, cobraron el triple en la factura de este mes y borraron los accesos de auditoría. (Ref: #1656)",EVT-0001656
CUST-1458,chat,Pro,Una maravilla su plataforma... borró la base de datos y nadie responde en el chat. (Ref: #1657),EVT-0001657
